date,tactic,state,campaign,impression,clicks,spend,attributed revenue,platform,orders,new_orders,new_customers,total_revenue,gross_profit,cogs,roas,cpc,ctr,total_daily_spend,cac
2025-08-23,Prospecting,CA,Facebook - Prospecting - C09,107202,1366,957.0,2649.73,Facebook,3550,1568,1548,320310.11,188007.73,132302.38,2.768787878787879,0.7005856515373353,1.2742299583962986,47025.4,30.378165374677003
2025-08-24,Prospecting,CA,Facebook - Prospecting - C09,96976,1162,1076.9,2277.54,Facebook,2523,1256,1178,258953.2,128419.08,130534.12,2.1149038907976596,0.926764199655766,1.1982346147500413,45731.2,38.821052631578944
2025-08-25,Prospecting,CA,Facebook - Prospecting - C09,104804,1301,1127.93,2651.09,Facebook,3242,1491,1514,268195.98,149466.13,118729.85,2.3504029505377106,0.8669715603382014,1.2413648334033052,40112.1,26.494121532364595
2025-08-26,Prospecting,CA,Facebook - Prospecting - C09,142423,1636,1742.75,3573.55,Facebook,3386,1325,1290,295071.75,179926.24,115145.51,2.0505235977621576,1.0652506112469438,1.1486908715586668,44026.42,34.12900775193798
2025-08-27,Prospecting,CA,Facebook - Prospecting - C09,141332,1654,1332.36,3093.02,Facebook,2601,1214,1136,216104.95,113084.41,103020.54,2.321459665555856,0.8055380894800483,1.1702940593779185,39037.91,34.3643573943662
2025-08-28,Prospecting,CA,Facebook - Prospecting - C09,118737,1379,1174.79,2699.42,Facebook,3236,1724,1652,247519.4,145793.47,101725.93,2.2977893921466817,0.8519144307469181,1.1613902995696372,47938.44,29.018426150121066
2025-08-29,Prospecting,CA,Facebook - Prospecting - C09,107935,1167,845.03,1953.15,Facebook,3154,1088,1040,226107.82,117891.11,108216.71,2.3113380590038224,0.7241045415595544,1.0812062815583452,35822.76,34.44496153846154
2025-08-30,Prospecting,CA,Facebook - Prospecting - C09,151864,1641,1409.14,2868.73,Facebook,3000,1426,1353,305078.01,175947.47,129130.54,2.0358019785117163,0.8587081048141377,1.0805720908181005,44135.82,32.62070953436807
2025-08-31,Prospecting,CA,Facebook - Prospecting - C09,89136,963,1057.68,2866.3,Facebook,2395,1079,1038,238354.78,114496.24,123858.54,2.7099878980409953,1.0983177570093459,1.0803715670436187,45334.08,43.67445086705202
2025-09-01,Prospecting,CA,Facebook - Prospecting - C09,171875,1933,1861.76,4283.44,Facebook,3757,1322,1316,296533.91,172492.17,124041.74,2.3007476796149877,0.9631453698913606,1.1246545454545456,44880.4,34.103647416413374
2025-09-02,Prospecting,CA,Facebook - Prospecting - C09,112887,1419,1349.32,3267.96,Facebook,2619,1273,1283,287607.96,152559.86,135048.1,2.421931046749474,0.9508949964763918,1.2570092216109914,49675.81,38.71848012470772
2025-09-03,Prospecting,CA,Facebook - Prospecting - C09,264130,2917,2630.23,5646.42,Facebook,3681,1452,1383,303803.33,162377.28,141426.05,2.1467400189337056,0.9016900925608502,1.1043804187331996,51907.81,37.532762111352135
2025-09-04,Prospecting,CA,Facebook - Prospecting - C09,122081,1426,1452.89,3625.46,Facebook,2756,1383,1361,282378.04,158394.37,123983.67,2.495343763120401,1.0188569424964937,1.1680769325284033,46952.44,34.49848640705364
2025-09-05,Prospecting,CA,Facebook - Prospecting - C09,106614,1364,770.84,1594.85,Facebook,2640,908,863,221288.67,122521.82,98766.85,2.0689767007420476,0.5651319648093842,1.279381694711764,42935.99,49.75201622247972
2025-09-06,Prospecting,CA,Facebook - Prospecting - C09,243257,2696,3225.37,6992.73,Facebook,3845,1440,1411,332048.9,199746.55,132302.35,2.1680396357627187,1.1963538575667656,1.108292875436267,51853.1,36.74918497519489
2025-09-07,Prospecting,CA,Facebook - Prospecting - C09,208227,2319,2029.95,5201.78,Facebook,5009,2491,2339,376324.45,183087.68,193236.77,2.5625163181359145,0.8753557567917206,1.1136884265729228,54280.65,23.206776400171012
2025-09-08,Prospecting,CA,Facebook - Prospecting - C09,112919,1484,845.69,1757.7,Facebook,2751,919,907,298644.18,146421.48,152222.7,2.078421170878218,0.5698719676549866,1.3142163851964683,49478.51,54.551830209481814
2025-09-09,Prospecting,CA,Facebook - Prospecting - C09,256181,2958,3527.76,7449.8,Facebook,4410,2027,1974,312940.13,151560.16,161379.97,2.111764972673878,1.1926166328600407,1.1546523746882087,52270.93,26.47970111448835
2025-09-10,Prospecting,CA,Facebook - Prospecting - C09,166710,1955,1304.34,3676.41,Facebook,2649,946,890,235893.29,141579.4,94313.89,2.8185979115874695,0.6671815856777493,1.1726950992741887,41299.16,46.40355056179776
2025-09-11,Prospecting,CA,Facebook - Prospecting - C09,162754,1923,1068.3,2636.6,Facebook,2545,1382,1407,266395.31,133847.87,132547.44,2.468033323972667,0.5555382215288611,1.1815377809454761,44007.87,31.277803837953094
2025-09-12,Prospecting,CA,Facebook - Prospecting - C09,194197,2301,1310.13,3095.03,Facebook,2624,966,894,263461.73,146803.98,116657.75,2.3623838855686077,0.5693741851368971,1.1848792720793833,45575.9,50.97975391498882
2025-05-16,Prospecting,CA,Facebook - ASC - C10,107346,1323,1439.2,3583.48,Facebook,2452,987,989,238010.95,124434.71,113576.24,2.489911061700945,1.0878306878306878,1.2324632496786094,40107.26,40.55334681496461
2025-05-17,Prospecting,CA,Facebook - ASC - C10,170898,2062,1703.57,3766.35,Facebook,2173,772,761,224086.4,126119.02,97967.38,2.2108571998802513,0.8261736178467507,1.2065676602417816,41682.96,54.77392904073587
2025-05-18,Prospecting,CA,Facebook - ASC - C10,150334,1665,1376.87,3234.12,Facebook,2749,1275,1192,226582.57,128282.08,98300.49,2.348892778548447,0.8269489489489489,1.1075338912022563,42959.17,36.03957214765101
2025-05-19,Prospecting,CA,Facebook - ASC - C10,177628,2283,2090.79,5791.9,Facebook,2060,1012,960,203540.86,100212.05,103328.81,2.7701969112153777,0.91580814717477,1.2852703402616703,39938.04,41.602125
2025-05-20,Prospecting,CA,Facebook - ASC - C10,166459,1845,1879.53,4580.58,Facebook,1791,910,908,188081.24,115962.11,72119.13,2.437087995403106,1.0187154471544715,1.108381042779303,33217.76,36.58343612334802
2025-05-21,Prospecting,CA,Facebook - ASC - C10,91486,1191,1100.56,3012.27,Facebook,2874,934,872,251286.55,123962.87,127323.68,2.7370338736643163,0.924063811922754,1.3018385326716655,42801.14,49.08387614678899
2025-05-22,Prospecting,CA,Facebook - ASC - C10,157426,1931,1315.55,3227.33,Facebook,1704,848,842,186182.97,99768.23,86414.74,2.4532172855459695,0.6812791299844639,1.2266080571189002,35114.58,41.70377672209026
2025-05-23,Prospecting,CA,Facebook - ASC - C10,191790,2489,2061.7,5405.31,Facebook,2745,1268,1177,243080.55,130791.92,112288.63,2.6217732938836886,0.828324628364805,1.2977736065488295,38269.09,32.51409515717927
2025-05-24,Prospecting,CA,Facebook - ASC - C10,209335,2707,1826.17,4719.36,Facebook,3096,1097,1060,282268.06,174043.94,108224.12,2.5842939047295705,0.6746102696712227,1.2931425705209352,47081.29,44.416311320754716
2025-05-25,Prospecting,CA,Facebook - ASC - C10,151206,1898,1836.96,4279.0,Facebook,2254,1023,1041,227809.53,114404.11,113405.42,2.3293920390209912,0.9678398314014752,1.255241194132508,38483.8,36.968107588856874
2025-05-26,Prospecting,CA,Facebook - ASC - C10,113353,1319,1123.06,2665.82,Facebook,3820,1330,1271,270095.08,159451.57,110643.51,2.3737111107153672,0.85144806671721,1.1636216068388134,41851.42,32.92794649881983
2025-05-27,Prospecting,CA,Facebook - ASC - C10,200164,2242,1478.29,3637.72,Facebook,2138,1122,1142,208047.23,113217.2,94830.03,2.460762096746917,0.6593621766280107,1.1200815331428229,37522.38,32.85672504378284
2025-05-28,Prospecting,CA,Facebook - ASC - C10,204425,2658,1768.5,4180.09,Facebook,2895,1326,1271,285303.34,142558.79,142744.55,2.363635849590048,0.6653498871331829,1.3002323590558884,46185.43,36.33786782061369
2025-05-29,Prospecting,CA,Facebook - ASC - C10,108543,1306,1141.76,2918.33,Facebook,3396,1580,1463,280842.28,166797.62,114044.66,2.5559925028026904,0.8742419601837672,1.2032097878260228,44560.4,30.458236500341766
2025-05-30,Prospecting,CA,Facebook - ASC - C10,231091,2635,2828.18,6744.19,Facebook,3695,1364,1272,262078.97,152352.5,109726.47,2.384639591539435,1.073313092979127,1.1402434538774768,46977.39,36.93191037735849
2025-05-31,Prospecting,CA,Facebook - ASC - C10,304431,3916,2462.59,5507.23,Facebook,2839,1143,1124,311053.4,191986.06,119067.34,2.236356843810784,0.6288534218590399,1.2863341775311974,44786.52,39.84565836298932
2025-06-01,Prospecting,CA,Facebook - ASC - C10,161405,1780,1727.88,4316.73,Facebook,2571,1279,1226,255879.74,135261.16,120618.58,2.4982811306340715,0.9707191011235956,1.1028158978965954,45391.46,37.02402936378466
2025-06-02,Prospecting,CA,Facebook - ASC - C10,279893,3435,2253.38,4967.82,Facebook,3118,1242,1205,307232.77,148210.99,159021.78,2.20460818858781,0.6560058224163028,1.2272547009035595,46107.8,38.263734439834025
2025-06-03,Prospecting,CA,Facebook - ASC - C10,148707,1712,1883.57,4584.65,Facebook,3281,1413,1428,347768.64,210208.71,137559.93,2.4340215654316006,1.100216121495327,1.1512571701399397,51232.64,35.87719887955182
2025-06-04,Prospecting,CA,Facebook - ASC - C10,216804,2473,2387.3,6428.36,Facebook,3178,1486,1395,326038.67,187910.1,138128.57,2.6927323754869517,0.9653457339264052,1.1406616114093837,46824.97,33.56628673835125
2025-06-05,Prospecting,CA,Facebook - ASC - C10,178113,2197,2588.68,7144.4,Facebook,3256,1347,1363,264534.4,140613.06,123921.34,2.759862169136394,1.1782794720072827,1.2334866068170207,47383.54,34.76415260454879
2025-06-06,Prospecting,CA,Facebook - ASC - C10,234910,2676,3168.17,8487.64,Facebook,2941,1080,1016,294622.51,150806.04,143816.47,2.6790355315529153,1.1839200298953663,1.13915967817462,51800.26,50.98450787401575
2025-06-07,Prospecting,CA,Facebook - ASC - C10,152612,1713,1115.91,2757.24,Facebook,3588,1642,1592,312361.94,183159.55,129202.39,2.470844422937333,0.6514360770577934,1.1224543286242235,44771.76,28.122964824120604
2025-06-08,Prospecting,CA,Facebook - ASC - C10,310551,4052,2256.16,5054.56,Facebook,2351,1166,1108,238539.55,123202.23,115337.32,2.240337564711723,0.5568015794669299,1.3047776371674862,46518.229999999996,41.983962093862814
2025-06-09,Prospecting,CA,Facebook - ASC - C10,299761,3366,2545.66,6438.27,Facebook,4688,1446,1416,332386.4,164252.25,168134.15,2.529116221333564,0.7562863933452169,1.122894572676232,52683.01,37.20551553672316
2025-06-10,Prospecting,CA,Facebook - ASC - C10,198925,2389,1455.34,3561.72,Facebook,2844,1560,1491,279947.9,138358.0,141589.9,2.4473456374455456,0.609183758894935,1.2009551338444138,40869.31,27.410670690811536
2025-06-11,Prospecting,CA,Facebook - ASC - C10,131533,1555,1162.37,2906.67,Facebook,2503,1115,1066,266579.13,134311.89,132267.24,2.5006409318891576,0.7475048231511253,1.182212828719789,51503.31,48.314549718574106
2025-06-12,Prospecting,CA,Facebook - ASC - C10,115084,1370,920.84,1915.7,Facebook,3226,1409,1434,245632.45,122339.86,123292.59,2.080383128447939,0.6721459854014599,1.1904348128323659,44810.19,31.248389121338914
2025-06-13,Prospecting,CA,Facebook - ASC - C10,179772,2259,2718.67,6386.99,Facebook,3794,1442,1439,280759.18,173768.89,106990.29,2.349306830177991,1.2034838424081453,1.256591682798211,50481.6,35.081028492008336
2025-06-14,Prospecting,CA,Facebook - ASC - C10,171416,2186,1612.59,4175.94,Facebook,2849,1407,1366,254952.68,125791.92,129160.76,2.5895856975424625,0.7376898444647758,1.2752601857469548,46089.96,33.74081991215227
2025-06-15,Prospecting,CA,Facebook - ASC - C10,177841,1977,1097.22,2320.7,Facebook,3837,1909,1940,273449.33,154000.52,119448.81,2.1150726381217986,0.5549924127465857,1.1116671633650284,44597.090000000004,22.988190721649488
2025-06-16,Prospecting,CA,Facebook - ASC - C10,145519,1787,2002.65,4167.56,Facebook,3112,1406,1413,246546.12,146123.4,100422.72,2.081022644995381,1.1206771124790151,1.2280183343755797,41906.340000000004,29.657707006369428
2025-06-17,Prospecting,CA,Facebook - ASC - C10,182203,2035,1864.82,5275.95,Facebook,2754,828,796,268478.64,155613.89,112864.75,2.82920067352345,0.9163734643734643,1.1168861105470271,42395.16,53.260251256281414
2025-06-18,Prospecting,CA,Facebook - ASC - C10,205628,2544,1983.02,5322.19,Facebook,2350,948,933,205892.84,111708.52,94184.32,2.68388115097175,0.7794889937106918,1.2371855972921975,39650.9,42.498285101822084
2025-06-19,Prospecting,CA,Facebook - ASC - C10,225275,2552,2768.27,7232.4,Facebook,3329,1745,1642,252292.39,135610.52,116681.87,2.6126064292861604,1.0847452978056427,1.1328376428809235,38218.23,23.275414129110843
2025-06-20,Prospecting,CA,Facebook - ASC - C10,87317,1091,1154.6,2623.49,Facebook,2352,1050,1029,238838.78,140053.87,98784.91,2.272206824874415,1.0582951420714939,1.249470320785185,38111.87,37.037774538386785
2025-06-21,Prospecting,CA,Facebook - ASC - C10,105156,1344,1107.33,2895.2,Facebook,2642,1314,1325,193739.26,101995.71,91743.55,2.614577406915734,0.82390625,1.2781011069268515,38409.59,28.98836981132075
2025-06-22,Prospecting,CA,Facebook - ASC - C10,142145,1822,1215.7,3272.98,Facebook,2629,1324,1237,204623.63,110598.24,94025.39,2.6922596035206054,0.6672338090010977,1.2817897217629886,39586.29,32.00185125303153
2025-06-23,Prospecting,CA,Facebook - ASC - C10,228687,2776,2048.12,4883.33,Facebook,2678,1088,1013,224725.49,124066.35,100659.14,2.384298771556354,0.7377953890489913,1.2138862287755754,41134.66,40.606771964462
2025-06-24,Prospecting,CA,Facebook - ASC - C10,192143,2104,2368.23,5622.01,Facebook,2789,1036,1008,223036.6,118532.52,104504.08,2.3739290524991237,1.1255846007604562,1.0950177732209865,37588.0,37.28968253968254
2025-06-25,Prospecting,CA,Facebook - ASC - C10,119146,1422,1293.05,3313.23,Facebook,2076,1068,1022,226634.34,120591.38,106042.96,2.5623371099338774,0.9093178621659634,1.1934936968089571,38266.69,37.442945205479454
2025-06-26,Prospecting,CA,Facebook - ASC - C10,125326,1557,1382.85,2853.04,Facebook,3659,1354,1292,258581.26,130668.26,127913.0,2.0631594171457497,0.8881502890173409,1.2423599253147792,39016.98,30.198900928792572
2025-06-27,Prospecting,CA,Facebook - ASC - C10,72372,940,978.07,2415.03,Facebook,2453,751,711,184223.58,108267.23,75956.35,2.4691790976106005,1.0405,1.2988448571270657,36252.9,50.98860759493671
2025-06-28,Prospecting,CA,Facebook - ASC - C10,167511,2090,1523.38,3225.89,Facebook,3930,1849,1846,307475.24,149606.21,157869.03,2.117587207394084,0.7288899521531101,1.2476792568846227,45059.86,24.409458288190685
2025-06-29,Prospecting,CA,Facebook - ASC - C10,216761,2664,2214.55,5328.55,Facebook,2434,939,935,262293.26,154577.22,107716.04,2.406154749271861,0.8312875375375376,1.2290033723778724,42239.76,45.17621390374332
2025-06-30,Prospecting,CA,Facebook - ASC - C10,180783,2173,2365.49,5435.71,Facebook,3922,1709,1645,294637.56,153617.64,141019.92,2.2979213609019697,1.0885826046939713,1.2019935502785108,46959.11,28.54657142857143
2025-07-01,Prospecting,CA,Facebook - ASC - C10,84419,955,1163.45,3261.77,Facebook,2691,1280,1253,260678.58,151234.85,109443.73,2.803532597017491,1.2182722513089006,1.131261919710018,42098.21,33.59793296089386
2025-07-02,Prospecting,CA,Facebook - ASC - C10,133619,1565,785.05,1770.17,Facebook,2185,1010,936,221373.06,110298.83,111074.23,2.254850009553532,0.501629392971246,1.1712406169781244,41694.88,44.545811965811964
2025-07-03,Prospecting,CA,Facebook - ASC - C10,328443,3651,3629.37,7506.41,Facebook,2425,1294,1301,245773.9,143543.71,102230.19,2.06824049352918,0.994075595727198,1.1116084069381902,44573.31,34.26080707148347
2025-07-04,Prospecting,CA,Facebook - ASC - C10,245739,2967,2589.83,6398.44,Facebook,2863,1528,1508,309074.55,157364.9,151709.65,2.470602317526633,0.8728783282777216,1.207378560179703,46890.12,31.09424403183024
2025-07-05,Prospecting,CA,Facebook - ASC - C10,158547,2022,1308.26,3218.53,Facebook,2401,1308,1281,255166.55,156650.22,98516.33,2.46016082430098,0.6470128585558853,1.27533160513917,46364.77,36.19419984387197
2025-07-06,Prospecting,CA,Facebook - ASC - C10,268227,3189,3869.54,9192.94,Facebook,2325,1037,992,250387.78,131988.5,118399.28,2.3757190777198325,1.2134023204766384,1.1889183415539821,48769.05,49.16234879032258
2025-07-07,Prospecting,CA,Facebook - ASC - C10,138648,1574,1577.72,3679.12,Facebook,3157,1067,1055,281358.54,144783.74,136574.8,2.3319220140455847,1.0023634053367216,1.1352489758236686,52654.84,49.909800947867296
2025-07-08,Prospecting,CA,Facebook - ASC - C10,199256,2524,1850.41,4850.48,Facebook,4059,1859,1828,309158.9,162124.63,147034.27,2.621300144292346,0.7331259904912837,1.2667121692696832,48011.62,26.264562363238515
2025-07-09,Prospecting,CA,Facebook - ASC - C10,335694,4298,2486.53,6140.52,Facebook,3405,1603,1558,309767.38,166259.78,143507.6,2.4695137400312888,0.5785318752908329,1.2803326839323907,55520.98,35.63605905006418
2025-07-10,Prospecting,CA,Facebook - ASC - C10,178404,2122,1314.04,2752.74,Facebook,3201,1142,1059,308905.09,154759.0,154146.09,2.0948677361419743,0.6192459943449575,1.189435214457075,46183.35,43.61033994334277
2025-07-11,Prospecting,CA,Facebook - ASC - C10,190577,2427,1176.75,2597.94,Facebook,2721,1117,1096,287198.02,172144.23,115053.79,2.2077246653919693,0.48485784919653896,1.2735009995959639,46163.16,42.119671532846716
2025-07-12,Prospecting,CA,Facebook - ASC - C10,198648,2584,1574.15,3472.59,Facebook,2422,807,796,244765.7,125622.42,119143.28,2.2060095924784804,0.6091911764705883,1.3007933631347912,45368.22,56.995251256281406
2025-07-13,Prospecting,CA,Facebook - ASC - C10,110523,1248,1474.16,3665.81,Facebook,2375,963,934,253761.23,131128.09,122633.14,2.4867110761382754,1.1812179487179488,1.1291767324448305,44672.29,47.82900428265525
2025-07-14,Prospecting,CA,Facebook - ASC - C10,126658,1388,1430.15,3713.53,Facebook,2387,852,868,258456.91,137153.92,121302.99,2.596601755060658,1.0303674351585015,1.0958644538836868,46806.56,53.92460829493087
2025-07-15,Prospecting,CA,Facebook - ASC - C10,123004,1495,887.54,2194.01,Facebook,2597,1428,1354,222248.63,110293.62,111955.01,2.472012529012777,0.5936722408026756,1.2154076290201943,42026.63,31.038870014771046
2025-07-16,Prospecting,CA,Facebook - ASC - C10,104590,1326,1251.22,2681.21,Facebook,3996,1865,1772,318631.49,168834.07,149797.42,2.142876552484775,0.9436048265460031,1.2678076297925231,45814.35,25.854599322799096
2025-07-17,Prospecting,CA,Facebook - ASC - C10,150415,1917,963.51,2613.69,Facebook,2645,892,871,210274.48,122505.97,87768.51,2.7126755300930974,0.5026134585289515,1.2744739553900875,37734.46,43.32314580941446
2025-07-18,Prospecting,CA,Facebook - ASC - C10,98141,1101,799.11,1908.15,Facebook,2451,1336,1345,234358.56,122684.32,111674.24,2.3878439764237713,0.7258038147138964,1.12185528983809,39277.59,29.20266914498141
2025-07-19,Prospecting,CA,Facebook - ASC - C10,110659,1415,650.95,1680.9,Facebook,2282,772,786,208348.08,116790.05,91558.03,2.5822259774176204,0.460035335689046,1.2787030426806676,34412.770000000004,43.782150127226465
2025-07-20,Prospecting,CA,Facebook - ASC - C10,181401,2188,1471.49,4083.28,Facebook,3558,1611,1643,269928.31,160649.81,109278.5,2.774928813651469,0.6725274223034735,1.2061675514467947,36604.55,22.27909312233719
